customer_id,senior_citizen,tenure_months,contract,internet_service,tech_support,paperless_billing,payment_method,monthly_charges,total_charges,churn
C03391,0,55,One year,No,Yes,No,Bank transfer,22.3,1226.5,0
C03392,0,66,Two year,Fiber optic,Yes,Yes,Mailed check,79.61,5254.26,0
C03393,0,71,Month-to-month,Fiber optic,Yes,Yes,Mailed check,107.87,7658.77,0
C03394,0,40,One year,Fiber optic,No,No,Electronic check,85.12,3404.8,0
C03395,0,1,Two year,Fiber optic,No,Yes,Mailed check,121.31,121.31,1
C03396,0,25,Month-to-month,DSL,Yes,Yes,Bank transfer,38.71,967.75,0
C03397,0,45,Month-to-month,Fiber optic,No,Yes,Electronic check,64.76,2914.2,0
C03398,1,8,One year,No,Yes,Yes,Credit card,24.19,193.52,0
C03399,0,8,One year,No,Yes,No,Mailed check,21.95,175.6,0
C03400,0,28,Month-to-month,No,Yes,Yes,Credit card,19.91,557.48,1
C03401,0,66,Two year,DSL,Yes,Yes,Electronic check,48.62,3208.92,0
C03402,0,23,Month-to-month,Fiber optic,No,Yes,Mailed check,67.16,1544.68,0
C03403,0,68,Two year,Fiber optic,Yes,Yes,Mailed check,57.93,3939.24,0
C03404,0,58,Two year,DSL,Yes,Yes,Bank transfer,61.68,3577.44,0
C03405,0,22,Two year,DSL,No,Yes,Bank transfer,68.85,1514.7,0
C03406,1,16,Month-to-month,No,Yes,Yes,Electronic check,23.47,375.52,0
C03407,0,60,Month-to-month,Fiber optic,Yes,Yes,Bank transfer,110.64,6638.4,0
C03408,0,55,Month-to-month,Fiber optic,Yes,Yes,Bank transfer,104.82,5765.1,0
C03409,1,46,Month-to-month,DSL,Yes,Yes,Bank transfer,62.88,2892.48,0
C03410,0,71,One year,Fiber optic,Yes,No,Bank transfer,102.76,7295.96,0
C03411,1,7,Month-to-month,DSL,No,Yes,Bank transfer,66.16,463.12,0
C03412,0,28,Month-to-month,DSL,No,Yes,Bank transfer,40.78,1141.84,1
C03413,0,44,Month-to-month,Fiber optic,Yes,Yes,Electronic check,81.79,3598.76,1
C03414,1,5,Month-to-month,DSL,No,Yes,Bank transfer,58.63,293.15,0
C03415,0,71,Month-to-month,No,Yes,No,Credit card,22.69,1610.99,0
C03416,1,41,One year,Fiber optic,No,Yes,Mailed check,89.21,3657.61,0
C03417,0,22,One year,DSL,Yes,No,Mailed check,72.15,1587.3,0
C03418,0,17,Month-to-month,DSL,Yes,Yes,Bank transfer,39.45,670.65,0
C03419,0,0,Two year,Fiber optic,No,Yes,Electronic check,90.17,90.17,0
C03420,0,43,Two year,DSL,Yes,No,Mailed check,34.75,1494.25,0
C03421,0,71,Month-to-month,DSL,Yes,Yes,Electronic check,62.45,4433.95,0
C03422,0,2,One year,Fiber optic,No,Yes,Mailed check,109.94,219.88,0
C03423,0,30,Month-to-month,DSL,No,Yes,Credit card,95.18,2855.4,1
C03424,0,48,Month-to-month,Fiber optic,No,No,Credit card,75.73,3635.04,0
C03425,0,31,Month-to-month,Fiber optic,Yes,Yes,Mailed check,105.37,3266.47,1
C03426,0,47,Month-to-month,DSL,Yes,No,Credit card,58.06,2728.82,0
C03427,0,52,Two year,No,No,Yes,Mailed check,25.19,1309.88,0
C03428,0,70,Two year,Fiber optic,Yes,No,Mailed check,96.54,6757.8,0
C03429,0,44,Two year,Fiber optic,Yes,Yes,Credit card,67.68,2977.92,0
C03430,0,51,One year,DSL,No,Yes,Bank transfer,31.42,1602.42,0
C03431,0,22,One year,Fiber optic,No,Yes,Bank transfer,104.42,2297.24,1
C03432,0,11,Two year,DSL,No,Yes,Mailed check,56.21,618.31,0
C03433,0,7,Month-to-month,Fiber optic,Yes,Yes,Bank transfer,70.03,490.21,1
C03434,0,7,Month-to-month,DSL,No,No,Credit card,53.42,373.94,1
C03435,0,60,One year,No,Yes,No,Electronic check,17.56,1053.6,0
C03436,0,2,Month-to-month,DSL,No,Yes,Credit card,58.22,116.44,1
C03437,0,35,Month-to-month,No,No,No,Mailed check,19.77,691.95,0
C03438,0,44,Month-to-month,No,No,No,Mailed check,15.0,660.0,0
C03439,1,49,One year,Fiber optic,Yes,No,Mailed check,98.82,4842.18,0
C03440,0,4,Month-to-month,DSL,No,Yes,Credit card,53.13,212.52,1
C03441,0,62,Month-to-month,Fiber optic,No,Yes,Electronic check,75.85,4702.7,0
C03442,0,31,Month-to-month,No,No,No,Mailed check,15.0,465.0,1
C03443,1,1,Month-to-month,Fiber optic,No,Yes,Credit card,100.34,100.34,1
C03444,0,9,Two year,Fiber optic,Yes,No,Mailed check,90.26,812.34,0
C03445,0,62,Month-to-month,DSL,No,Yes,Electronic check,52.35,3245.7,0
C03446,0,68,One year,No,Yes,No,Credit card,16.92,1150.56,0
C03447,1,54,One year,DSL,Yes,No,Electronic check,51.77,2795.58,0
C03448,0,24,Month-to-month,DSL,No,No,Credit card,86.31,2071.44,0
C03449,0,69,Two year,DSL,No,No,Mailed check,57.99,4001.31,0
C03450,0,20,One year,Fiber optic,Yes,Yes,Bank transfer,73.77,1475.4,0
C03451,0,17,One year,No,Yes,Yes,Bank transfer,25.42,432.14,0
C03452,0,55,Month-to-month,No,No,No,Mailed check,18.05,992.75,0
C03453,0,23,Month-to-month,DSL,No,No,Mailed check,45.1,1037.3,0
C03454,1,37,Two year,Fiber optic,No,Yes,Electronic check,62.8,2323.6,0
C03455,0,48,One year,No,No,Yes,Electronic check,21.1,1012.8,0
C03456,0,12,Two year,Fiber optic,No,No,Electronic check,95.67,1148.04,0
C03457,1,67,Two year,DSL,Yes,Yes,Electronic check,68.71,4603.57,0
C03458,0,12,Month-to-month,Fiber optic,Yes,No,Mailed check,82.11,985.32,0
C03459,0,72,One year,Fiber optic,Yes,No,Credit card,92.0,6624.0,0
C03460,0,20,Month-to-month,No,No,Yes,Mailed check,25.14,502.8,0
C03461,0,30,One year,Fiber optic,Yes,Yes,Bank transfer,95.11,2853.3,0
C03462,0,18,Month-to-month,DSL,Yes,No,Mailed check,44.37,798.66,0
C03463,0,39,Month-to-month,Fiber optic,No,Yes,Bank transfer,80.32,3132.48,0
C03464,1,0,One year,DSL,No,No,Bank transfer,42.58,42.58,0
C03465,0,12,One year,No,No,Yes,Bank transfer,18.71,224.52,0
C03466,0,37,One year,Fiber optic,Yes,Yes,Bank transfer,86.5,3200.5,0
C03467,1,50,Month-to-month,DSL,No,Yes,Credit card,68.63,3431.5,0
C03468,1,70,Month-to-month,Fiber optic,Yes,Yes,Bank transfer,93.73,6561.1,0
C03469,1,61,Two year,DSL,Yes,No,Mailed check,58.72,3581.92,0
C03470,1,67,Month-to-month,DSL,No,No,Electronic check,55.65,3728.55,0
C03471,0,58,Month-to-month,Fiber optic,No,Yes,Credit card,74.09,4297.22,0
C03472,0,56,One year,Fiber optic,No,Yes,Electronic check,73.54,4118.24,0
C03473,0,25,Month-to-month,No,No,No,Electronic check,30.1,752.5,1
C03474,0,66,One year,Fiber optic,No,Yes,Mailed check,115.07,7594.62,1
C03475,0,70,Month-to-month,DSL,Yes,Yes,Credit card,48.37,3385.9,0
C03476,0,37,Two year,Fiber optic,No,No,Mailed check,72.12,2668.44,0
C03477,0,8,Two year,Fiber optic,No,Yes,Bank transfer,68.1,544.8,0
C03478,0,3,Two year,DSL,Yes,Yes,Mailed check,58.0,174.0,0
C03479,0,36,One year,No,Yes,Yes,Credit card,25.64,923.04,0
C03480,0,46,Month-to-month,No,No,Yes,Credit card,18.09,832.14,0
C03481,0,40,One year,DSL,No,Yes,Mailed check,58.4,2336.0,0
C03482,0,65,Two year,No,No,Yes,Mailed check,20.37,1324.05,0
C03483,0,39,One year,Fiber optic,No,Yes,Mailed check,93.28,3637.92,1
C03484,0,48,One year,DSL,No,No,Bank transfer,60.09,2884.32,0
C03485,0,55,One year,Fiber optic,Yes,Yes,Bank transfer,81.66,4491.3,0
C03486,0,65,One year,DSL,No,No,Mailed check,59.78,3885.7,0
C03487,0,44,One year,DSL,No,Yes,Mailed check,64.37,2832.28,0
C03488,1,40,Month-to-month,No,No,Yes,Bank transfer,18.31,732.4,0
C03489,0,5,Month-to-month,Fiber optic,Yes,Yes,Bank transfer,63.92,319.6,1
C03490,1,46,One year,DSL,No,No,Bank transfer,62.3,2865.8,0
C03491,0,13,Month-to-month,Fiber optic,Yes,Yes,Electronic check,74.49,968.37,1
C03492,0,26,Two year,No,Yes,Yes,Credit card,15.0,390.0,0
C03493,1,38,One year,Fiber optic,Yes,No,Credit card,89.04,3383.52,0
C03494,0,6,Month-to-month,No,Yes,Yes,Credit card,15.0,90.0,0
C03495,0,50,Two year,No,No,No,Electronic check,21.08,1054.0,0
C03496,0,20,One year,Fiber optic,Yes,Yes,Bank transfer,82.4,1648.0,0
C03497,0,37,One year,Fiber optic,No,No,Bank transfer,84.41,3123.17,1
C03498,0,25,Month-to-month,Fiber optic,No,No,Mailed check,90.98,2274.5,1
C03499,0,25,Two year,Fiber optic,No,Yes,Credit card,80.1,2002.5,0
C03500,0,28,Month-to-month,Fiber optic,No,Yes,Electronic check,74.99,2099.72,0
C03501,0,3,One year,DSL,Yes,No,Bank transfer,67.29,201.87,1
C03502,0,14,Month-to-month,DSL,No,Yes,Bank transfer,50.86,712.04,1
C03503,1,57,One year,Fiber optic,No,Yes,Mailed check,106.29,6058.53,0
C03504,0,8,One year,Fiber optic,No,Yes,Credit card,80.12,640.96,1
C03505,0,36,One year,Fiber optic,No,Yes,Bank transfer,84.76,3051.36,0
C03506,0,10,Month-to-month,Fiber optic,No,Yes,Electronic check,82.92,829.2,0
C03507,1,39,Two year,DSL,Yes,Yes,Mailed check,67.69,2639.91,0
C03508,0,46,One year,DSL,No,No,Credit card,82.15,3778.9,0
C03509,0,34,Month-to-month,No,No,Yes,Electronic check,19.08,648.72,0
C03510,1,56,Two year,Fiber optic,No,No,Electronic check,107.96,6045.76,0
C03511,0,19,One year,No,No,No,Credit card,18.33,348.27,0
C03512,0,40,Two year,DSL,Yes,Yes,Electronic check,51.04,2041.6,0
C03513,0,20,Two year,Fiber optic,No,No,Credit card,64.87,1297.4,0
C03514,0,37,Two year,No,Yes,Yes,Bank transfer,16.58,613.46,0
C03515,0,4,One year,DSL,Yes,Yes,Bank transfer,80.44,321.76,0
C03516,0,19,One year,DSL,No,Yes,Bank transfer,58.23,1106.37,0
C03517,1,51,Month-to-month,Fiber optic,Yes,Yes,Credit card,77.21,3937.71,0
C03518,1,56,Month-to-month,Fiber optic,Yes,Yes,Credit card,74.54,4174.24,0
C03519,0,19,One year,No,Yes,Yes,Credit card,24.56,466.64,0
C03520,0,18,Month-to-month,No,Yes,Yes,Bank transfer,17.04,306.72,0
C03521,0,21,Two year,Fiber optic,Yes,No,Mailed check,100.87,2118.27,0
C03522,1,20,Month-to-month,DSL,No,No,Mailed check,46.69,933.8,0
C03523,0,72,Month-to-month,Fiber optic,Yes,No,Mailed check,77.2,5558.4,0
C03524,0,47,Month-to-month,No,No,Yes,Credit card,17.66,830.02,0
C03525,1,28,Month-to-month,Fiber optic,No,No,Mailed check,81.06,2269.68,0
C03526,1,33,Month-to-month,No,Yes,No,Electronic check,15.8,521.4,0
C03527,0,37,Month-to-month,Fiber optic,No,No,Electronic check,71.3,2638.1,1
C03528,0,40,Two year,DSL,Yes,No,Bank transfer,59.8,2392.0,0
C03529,1,28,Month-to-month,Fiber optic,No,Yes,Electronic check,98.13,2747.64,1
C03530,0,71,Month-to-month,Fiber optic,No,No,Bank transfer,62.36,4427.56,1
C03531,1,21,Month-to-month,DSL,No,Yes,Electronic check,66.43,1395.03,1
C03532,0,31,Month-to-month,Fiber optic,No,No,Bank transfer,74.38,2305.78,1
C03533,0,0,Month-to-month,Fiber optic,No,Yes,Bank transfer,81.85,81.85,0
C03534,1,35,One year,DSL,Yes,Yes,Bank transfer,56.53,1978.55,0
C03535,1,62,One year,Fiber optic,No,No,Bank transfer,81.69,5064.78,0
C03536,0,72,Month-to-month,Fiber optic,Yes,No,Mailed check,80.69,5809.68,0
C03537,1,34,One year,Fiber optic,No,No,Electronic check,78.33,2663.22,0
C03538,0,10,Month-to-month,Fiber optic,No,Yes,Bank transfer,76.43,764.3,0
C03539,1,52,Month-to-month,No,No,Yes,Electronic check,15.0,780.0,0
C03540,0,46,Two year,No,No,Yes,Credit card,16.65,765.9,0
C03541,1,69,Month-to-month,Fiber optic,Yes,No,Bank transfer,83.11,5734.59,0
C03542,0,36,Two year,DSL,Yes,Yes,Credit card,47.94,1725.84,0
C03543,0,0,Month-to-month,Fiber optic,No,Yes,Bank transfer,78.88,78.88,1
C03544,0,65,Month-to-month,DSL,No,Yes,Credit card,29.03,1886.95,0
C03545,0,49,Month-to-month,No,Yes,Yes,Credit card,21.62,1059.38,0
C03546,0,58,Month-to-month,Fiber optic,No,Yes,Credit card,73.7,4274.6,0
C03547,0,8,Two year,Fiber optic,No,No,Electronic check,51.31,410.48,0
C03548,1,33,Month-to-month,Fiber optic,Yes,No,Credit card,85.87,2833.71,0
C03549,0,33,Two year,Fiber optic,Yes,Yes,Bank transfer,80.81,2666.73,0
C03550,0,19,Two year,No,No,Yes,Credit card,21.11,401.09,0
C03551,0,61,One year,DSL,Yes,No,Electronic check,48.82,2978.02,0
C03552,0,13,Month-to-month,No,No,Yes,Mailed check,16.62,216.06,0
C03553,0,5,Month-to-month,DSL,Yes,No,Credit card,34.27,171.35,0
C03554,0,17,Month-to-month,Fiber optic,No,Yes,Mailed check,100.82,1713.94,1
C03555,0,72,One year,No,Yes,Yes,Credit card,21.66,1559.52,0
C03556,0,8,Month-to-month,Fiber optic,No,Yes,Electronic check,78.24,625.92,0
C03557,0,42,Two year,DSL,Yes,Yes,Mailed check,53.85,2261.7,0
C03558,0,13,One year,No,Yes,Yes,Mailed check,25.27,328.51,0
C03559,0,28,Month-to-month,No,No,Yes,Electronic check,25.37,710.36,1
C03560,0,40,One year,DSL,No,Yes,Mailed check,44.62,1784.8,0
C03561,0,1,Month-to-month,Fiber optic,No,No,Electronic check,116.71,116.71,1
C03562,0,17,Two year,No,Yes,Yes,Electronic check,19.94,338.98,0
C03563,1,42,Month-to-month,DSL,Yes,Yes,Electronic check,57.27,2405.34,0
C03564,0,1,Two year,Fiber optic,Yes,Yes,Mailed check,87.64,87.64,0
C03565,0,36,Two year,Fiber optic,Yes,Yes,Bank transfer,94.32,3395.52,0
C03566,0,44,Two year,DSL,Yes,Yes,Mailed check,65.76,2893.44,0
C03567,0,15,Month-to-month,No,Yes,Yes,Electronic check,20.0,300.0,0
C03568,0,11,Two year,DSL,No,No,Credit card,71.76,789.36,0
C03569,0,35,Month-to-month,No,Yes,Yes,Electronic check,22.53,788.55,0
C03570,0,52,One year,Fiber optic,No,Yes,Bank transfer,82.58,4294.16,0
C03571,0,0,Month-to-month,Fiber optic,No,Yes,Mailed check,96.56,96.56,1
C03572,0,24,Month-to-month,Fiber optic,No,Yes,Electronic check,58.15,1395.6,0
C03573,0,72,Month-to-month,Fiber optic,No,No,Credit card,64.76,4662.72,0
C03574,0,24,Month-to-month,No,Yes,No,Electronic check,28.74,689.76,0
C03575,0,24,Month-to-month,Fiber optic,No,Yes,Electronic check,87.32,2095.68,0
C03576,0,53,Two year,Fiber optic,Yes,Yes,Electronic check,97.48,5166.44,0
C03577,0,35,Month-to-month,Fiber optic,No,No,Electronic check,109.47,3831.45,1
C03578,0,28,One year,DSL,No,No,Mailed check,70.18,1965.04,0
C03579,0,57,Month-to-month,DSL,No,No,Electronic check,66.6,3796.2,0
C03580,0,2,One year,Fiber optic,No,No,Electronic check,95.65,191.3,0
C03581,0,52,One year,Fiber optic,Yes,Yes,Electronic check,93.13,4842.76,0
C03582,0,27,Month-to-month,Fiber optic,Yes,No,Electronic check,84.64,2285.28,0
C03583,0,64,One year,Fiber optic,Yes,Yes,Electronic check,79.01,5056.64,0
C03584,0,52,Two year,Fiber optic,Yes,Yes,Mailed check,69.02,3589.04,0
C03585,1,68,Two year,Fiber optic,Yes,No,Credit card,68.03,4626.04,0
C03586,0,9,Month-to-month,Fiber optic,No,Yes,Electronic check,90.21,811.89,1
C03587,0,13,Month-to-month,No,No,Yes,Credit card,15.0,195.0,0
C03588,0,65,One year,DSL,No,Yes,Bank transfer,41.73,2712.45,0
C03589,1,28,Month-to-month,Fiber optic,No,Yes,Electronic check,94.97,2659.16,0
C03590,0,59,Two year,DSL,No,Yes,Electronic check,58.86,3472.74,0
C03591,0,50,Month-to-month,No,No,No,Electronic check,16.43,821.5,0
C03592,0,36,Two year,Fiber optic,Yes,No,Credit card,81.0,2916.0,0
C03593,1,3,Month-to-month,Fiber optic,No,No,Electronic check,97.31,291.93,1
C03594,0,5,Month-to-month,No,No,Yes,Bank transfer,22.9,114.5,0
C03595,0,52,Two year,Fiber optic,No,Yes,Electronic check,88.14,4583.28,0
C03596,0,7,Two year,DSL,No,Yes,Mailed check,42.76,299.32,0
C03597,0,0,Two year,Fiber optic,No,Yes,Credit card,73.59,73.59,0
C03598,0,16,Two year,DSL,No,Yes,Credit card,39.28,628.48,0
C03599,0,66,Month-to-month,No,Yes,Yes,Bank transfer,20.26,1337.16,0
C03600,0,45,Month-to-month,Fiber optic,Yes,No,Mailed check,86.64,3898.8,0
C03601,0,52,Month-to-month,Fiber optic,Yes,Yes,Mailed check,64.53,3355.56,0
C03602,0,47,Month-to-month,No,No,Yes,Mailed check,15.93,748.71,0
C03603,1,41,Month-to-month,No,Yes,No,Electronic check,15.0,615.0,0
C03604,0,18,Two year,Fiber optic,No,No,Bank transfer,76.42,1375.56,0
C03605,0,31,Month-to-month,DSL,Yes,Yes,Electronic check,58.19,1803.89,0
C03606,0,39,Month-to-month,Fiber optic,No,Yes,Credit card,69.52,2711.28,1
C03607,0,72,Month-to-month,No,No,No,Electronic check,17.33,1247.76,0
C03608,0,65,Month-to-month,No,No,Yes,Bank transfer,23.13,1503.45,0
C03609,0,53,Month-to-month,Fiber optic,Yes,Yes,Bank transfer,104.64,5545.92,0
C03610,0,59,One year,DSL,No,No,Bank transfer,44.62,2632.58,0
C03611,1,58,Month-to-month,DSL,Yes,Yes,Bank transfer,52.44,3041.52,0
C03612,0,48,One year,No,No,Yes,Mailed check,21.92,1052.16,0
C03613,0,60,Two year,DSL,No,Yes,Electronic check,61.99,3719.4,0
C03614,1,5,One year,Fiber optic,No,No,Bank transfer,77.26,386.3,0
C03615,0,1,One year,Fiber optic,No,No,Electronic check,84.53,84.53,0
C03616,0,32,Month-to-month,DSL,No,Yes,Electronic check,48.4,1548.8,0
C03617,0,3,Month-to-month,Fiber optic,No,Yes,Credit card,91.11,273.33,1
C03618,0,24,Month-to-month,No,No,Yes,Electronic check,15.0,360.0,0
C03619,0,14,Two year,Fiber optic,No,Yes,Bank transfer,87.89,1230.46,0
C03620,0,69,One year,Fiber optic,No,Yes,Mailed check,68.26,4709.94,0
C03621,0,47,Month-to-month,Fiber optic,No,No,Electronic check,78.82,3704.54,0
C03622,0,3,Month-to-month,No,Yes,No,Credit card,23.84,71.52,0
C03623,0,45,Two year,Fiber optic,Yes,Yes,Bank transfer,78.93,3551.85,0
C03624,0,53,One year,Fiber optic,No,Yes,Mailed check,76.41,4049.73,0
C03625,0,23,One year,Fiber optic,No,Yes,Credit card,99.15,2280.45,1
C03626,0,64,Two year,DSL,No,Yes,Mailed check,58.23,3726.72,0
C03627,0,71,One year,DSL,Yes,No,Mailed check,51.25,3638.75,0
C03628,1,71,One year,No,No,Yes,Electronic check,21.46,1523.66,0
C03629,0,6,Month-to-month,Fiber optic,No,No,Credit card,53.06,318.36,0
C03630,1,32,Month-to-month,DSL,No,Yes,Credit card,61.06,1953.92,0
C03631,1,56,Two year,DSL,No,Yes,Credit card,48.15,2696.4,0
C03632,0,32,One year,No,No,Yes,Electronic check,22.67,725.44,0
C03633,1,35,Month-to-month,Fiber optic,No,No,Mailed check,81.48,2851.8,1
C03634,0,23,One year,Fiber optic,Yes,No,Credit card,72.04,1656.92,0
C03635,0,30,Month-to-month,DSL,No,Yes,Credit card,55.48,1664.4,0
C03636,0,50,Two year,No,Yes,Yes,Electronic check,19.45,972.5,0
C03637,0,1,Month-to-month,No,No,Yes,Mailed check,22.2,22.2,0
C03638,0,58,Two year,Fiber optic,No,Yes,Bank transfer,95.85,5559.3,0
C03639,0,53,Month-to-month,DSL,No,Yes,Electronic check,46.08,2442.24,0
C03640,0,10,Month-to-month,Fiber optic,No,Yes,Mailed check,84.25,842.5,1
C03641,0,56,Month-to-month,No,No,No,Credit card,25.41,1422.96,0
C03642,1,38,Two year,No,No,Yes,Credit card,15.0,570.0,0
C03643,0,23,Month-to-month,No,No,No,Electronic check,15.08,346.84,0
C03644,0,33,Month-to-month,Fiber optic,No,No,Bank transfer,84.58,2791.14,0
C03645,0,37,One year,DSL,Yes,Yes,Electronic check,51.54,1906.98,0
C03646,0,15,Month-to-month,Fiber optic,Yes,Yes,Bank transfer,67.6,1014.0,0
C03647,1,44,Month-to-month,No,No,No,Bank transfer,15.95,701.8,0
C03648,0,45,Month-to-month,DSL,Yes,Yes,Bank transfer,35.67,1605.15,0
C03649,0,26,Two year,DSL,Yes,Yes,Bank transfer,39.24,1020.24,0
C03650,0,33,Month-to-month,Fiber optic,No,Yes,Mailed check,94.71,3125.43,0
C03651,0,44,Month-to-month,Fiber optic,No,Yes,Electronic check,46.67,2053.48,0
C03652,0,36,Month-to-month,No,Yes,No,Credit card,17.68,636.48,0
C03653,0,31,Month-to-month,DSL,No,Yes,Credit card,52.0,1612.0,0
C03654,0,69,Month-to-month,DSL,No,Yes,Mailed check,68.42,4720.98,0
C03655,0,64,Month-to-month,DSL,Yes,Yes,Electronic check,55.02,3521.28,0
C03656,1,27,Month-to-month,Fiber optic,Yes,Yes,Bank transfer,96.6,2608.2,1
C03657,0,52,Month-to-month,Fiber optic,Yes,No,Electronic check,85.14,4427.28,0
C03658,0,59,Two year,Fiber optic,No,No,Credit card,93.87,5538.33,0
C03659,0,8,Month-to-month,Fiber optic,No,No,Bank transfer,83.11,664.88,0
C03660,0,43,Month-to-month,DSL,No,Yes,Credit card,60.77,2613.11,0
C03661,0,58,Two year,Fiber optic,Yes,No,Credit card,101.64,5895.12,0
C03662,0,4,Two year,No,Yes,No,Credit card,15.0,60.0,0
C03663,0,24,One year,Fiber optic,Yes,No,Mailed check,89.26,2142.24,0
C03664,0,58,Month-to-month,DSL,No,No,Credit card,72.79,4221.82,0
C03665,0,68,Month-to-month,Fiber optic,Yes,No,Mailed check,83.0,5644.0,0
C03666,0,72,Month-to-month,DSL,No,No,Mailed check,53.59,3858.48,0
C03667,0,44,Month-to-month,DSL,No,Yes,Credit card,47.28,2080.32,0
C03668,1,3,Month-to-month,DSL,Yes,Yes,Mailed check,60.15,180.45,0
C03669,1,2,One year,DSL,Yes,No,Mailed check,47.21,94.42,0
C03670,0,59,Month-to-month,DSL,No,Yes,Bank transfer,65.62,3871.58,0
C03671,0,53,One year,No,No,No,Bank transfer,20.17,1069.01,0
C03672,1,14,Month-to-month,DSL,No,Yes,Bank transfer,87.04,1218.56,0
C03673,0,9,Month-to-month,Fiber optic,Yes,Yes,Bank transfer,76.23,686.07,0
C03674,0,10,One year,No,Yes,Yes,Mailed check,22.05,220.5,0
C03675,0,64,Two year,Fiber optic,Yes,No,Credit card,110.32,7060.48,0
C03676,0,55,Month-to-month,Fiber optic,Yes,Yes,Credit card,68.79,3783.45,0
C03677,1,69,One year,Fiber optic,No,No,Credit card,118.63,8185.47,0
C03678,0,8,Month-to-month,DSL,Yes,Yes,Mailed check,56.37,450.96,1
C03679,0,50,Month-to-month,Fiber optic,Yes,No,Electronic check,73.5,3675.0,0
C03680,0,67,One year,Fiber optic,Yes,No,Electronic check,97.68,6544.56,0
C03681,0,38,Month-to-month,No,No,No,Credit card,22.35,849.3,1
C03682,0,56,Month-to-month,No,No,Yes,Electronic check,15.0,840.0,0
C03683,0,43,Month-to-month,No,Yes,No,Bank transfer,19.88,854.84,1
C03684,1,0,Month-to-month,Fiber optic,Yes,Yes,Mailed check,92.53,92.53,1
C03685,0,31,Month-to-month,Fiber optic,Yes,Yes,Credit card,69.5,2154.5,1
C03686,0,19,Month-to-month,No,Yes,Yes,Credit card,21.05,399.95,0
C03687,0,6,Two year,No,No,No,Electronic check,26.87,161.22,0
C03688,0,43,One year,Fiber optic,No,No,Mailed check,72.7,3126.1,0
C03689,0,67,Month-to-month,No,No,No,Credit card,19.02,1274.34,0
C03690,0,3,Month-to-month,No,No,Yes,Mailed check,25.47,76.41,1
C03691,0,24,One year,Fiber optic,No,Yes,Credit card,81.69,1960.56,0
C03692,0,48,Month-to-month,DSL,No,Yes,Bank transfer,78.4,3763.2,0
C03693,0,22,Month-to-month,DSL,Yes,Yes,Credit card,38.13,838.86,0
C03694,1,8,One year,Fiber optic,No,No,Electronic check,75.01,600.08,1
C03695,0,13,Month-to-month,DSL,No,Yes,Credit card,38.36,498.68,0
C03696,0,1,Month-to-month,Fiber optic,Yes,No,Electronic check,101.03,101.03,1
C03697,0,72,Month-to-month,Fiber optic,Yes,Yes,Electronic check,78.31,5638.32,1
C03698,0,35,Month-to-month,No,No,Yes,Electronic check,17.83,624.05,0
C03699,0,68,Month-to-month,No,No,Yes,Credit card,18.51,1258.68,0
C03700,1,50,Two year,Fiber optic,Yes,Yes,Electronic check,93.19,4659.5,0
C03701,0,25,Month-to-month,Fiber optic,Yes,No,Bank transfer,82.08,2052.0,1
C03702,0,68,One year,DSL,No,No,Mailed check,51.32,3489.76,0
C03703,0,18,One year,Fiber optic,No,No,Bank transfer,85.69,1542.42,0
C03704,0,13,Month-to-month,DSL,No,Yes,Bank transfer,50.79,660.27,0
C03705,0,58,Month-to-month,Fiber optic,No,Yes,Mailed check,83.86,4863.88,1
C03706,0,40,Month-to-month,No,No,Yes,Credit card,25.64,1025.6,0
C03707,0,30,One year,Fiber optic,Yes,No,Mailed check,87.07,2612.1,0
C03708,0,42,Month-to-month,Fiber optic,Yes,Yes,Electronic check,99.27,4169.34,0
C03709,0,70,One year,Fiber optic,Yes,No,Bank transfer,79.34,5553.8,0
C03710,0,20,Two year,No,No,Yes,Electronic check,20.64,412.8,0
C03711,0,65,One year,Fiber optic,No,No,Mailed check,68.24,4435.6,0
C03712,0,66,Two year,Fiber optic,No,No,Bank transfer,78.91,5208.06,0
C03713,0,55,One year,DSL,No,Yes,Credit card,58.33,3208.15,0
C03714,1,11,Two year,Fiber optic,No,Yes,Bank transfer,89.13,980.43,1
C03715,0,6,Two year,DSL,Yes,Yes,Bank transfer,40.76,244.56,0
